,release_month,pl_nnotes,pl_controv_flag,elat,elon,glat,cb_flag,glon,ra,dec,ttv_flag,sy_pnum,sy_snum,release_year,pl_ndispec,pl_ntranspec,pl_nespec,st_nspec,st_nrvc,st_nphot,disc_year,sy_vmag,sy_tmag,sy_jmag,sy_hmag,sy_kmag,sy_pmra,sy_pmdec,sy_pm,sy_gaiamag,sy_bmag,st_rad,sy_dist,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_plx,st_teff,pl_orbper,sy_kepmag,st_mass,soltype_Kepler Project Candidate (q1_q12_koi),soltype_Kepler Project Candidate (q1_q16_koi),soltype_Kepler Project Candidate (q1_q17_dr24_koi),soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Kepler Project Candidate (q1_q8_koi),soltype_Published Candidate,soltype_Published Confirmed,disc_telescope_0.10 m Schmidt Telescope,disc_telescope_0.18 m Takahashi Epsilon Astrograph,disc_telescope_0.95 m Kepler Telescope,disc_telescope_Canon 200mm f/1.8L,disc_telescope_Canon 400mm f/2.8L,discoverymethod_Orbital Brightness Modulation,discoverymethod_Transit,discoverymethod_Transit Timing Variations,disc_instrument_2K CCD Sensor,disc_instrument_Apogee 4K CCD Sensor,disc_instrument_FLI ProLine 4K CCD Sensor,disc_instrument_Kepler CCD Array,disc_instrument_iKon-L CCD Camera,disc_facility_HATNet,disc_facility_HATSouth,disc_facility_K2,disc_facility_Kepler,disc_facility_Qatar,disc_facility_SuperWASP,disc_facility_SuperWASP-South,disc_facility_TrES,disc_locale_Ground,disc_locale_Space
28137,11,1,0,64.02727,299.80197,14.96283,0,73.21539,287.1305782,42.3501533,0,1,1,2014,0,0,0,0,0,0,2016.0,14.178,13.4584,12.746,12.426,12.354,-4.24802,-3.62665,5.5855406,13.9616,14.754,1.055,630.785,12.312,12.375,12.17,9.025,1.55653,5649.0,4.225384512,14.014,1.071,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28139,12,1,0,64.02727,299.80197,14.96283,0,73.21539,287.1305782,42.3501533,0,1,1,2024,0,0,0,0,0,0,2016.0,14.178,13.4584,12.746,12.426,12.354,-4.24802,-3.62665,5.5855406,13.9616,14.754,0.984,630.785,12.312,12.375,12.17,9.025,1.55653,5522.0,4.225384512,14.014,1.044,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28141,5,1,0,64.02727,299.80197,14.96283,0,73.21539,287.1305782,42.3501533,0,1,1,2017,0,0,0,0,0,0,2016.0,14.178,13.4584,12.746,12.426,12.354,-4.24802,-3.62665,5.5855406,13.9616,14.754,1.054,630.785,12.312,12.375,12.17,9.025,1.55653,5574.0,4.225384543,14.014,1.025,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28145,8,1,0,64.02727,299.80197,14.96283,0,73.21539,287.1305782,42.3501533,0,1,1,2015,0,0,0,0,0,0,2016.0,14.178,13.4584,12.746,12.426,12.354,-4.24802,-3.62665,5.5855406,13.9616,14.754,1.055,630.785,12.312,12.375,12.17,9.025,1.55653,5649.0,4.225384512,14.014,1.071,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28146,5,1,0,58.85318,310.03899,7.86789,0,72.81371,295.3075252,38.8815716,0,1,1,2017,0,0,0,0,0,0,2016.0,15.268,14.5855,13.956,13.696,13.727,-5.82209,-17.3509,18.3016519,15.0352,14.688,1.172,1745.77,13.583,13.677,12.617,9.24,0.545032,6311.0,3.003879547,14.996,1.253,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28148,11,1,0,58.85318,310.03899,7.86789,0,72.81371,295.3075252,38.8815716,0,1,1,2014,0,0,0,0,0,0,2016.0,15.268,14.5855,13.956,13.696,13.727,-5.82209,-17.3509,18.3016519,15.0352,14.688,1.167,1745.77,13.583,13.677,12.617,9.24,0.545032,6299.0,3.003876581,14.996,1.249,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28152,8,1,0,58.85318,310.03899,7.86789,0,72.81371,295.3075252,38.8815716,0,1,1,2015,0,0,0,0,0,0,2016.0,15.268,14.5855,13.956,13.696,13.727,-5.82209,-17.3509,18.3016519,15.0352,14.688,1.167,1745.77,13.583,13.677,12.617,9.24,0.545032,6299.0,3.003876581,14.996,1.249,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28153,10,1,0,58.85318,310.03899,7.86789,0,72.81371,295.3075252,38.8815716,0,1,1,2013,0,0,0,0,0,0,2016.0,15.268,14.5855,13.956,13.696,13.727,-5.82209,-17.3509,18.3016519,15.0352,14.688,1.01,1745.77,13.583,13.677,12.617,9.24,0.545032,6215.0,3.0038752,14.996,1.1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28154,11,1,0,58.85318,310.03899,7.86789,0,72.81371,295.3075252,38.8815716,0,1,1,2014,0,0,0,0,0,0,2016.0,15.268,14.5855,13.956,13.696,13.727,-5.82209,-17.3509,18.3016519,15.0352,14.688,1.167,1745.77,13.583,13.677,12.617,9.24,0.545032,6299.0,3.003876581,14.996,1.249,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28156,8,1,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2015,0,0,0,0,0,0,2016.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,3.413036221,14.622,0.766,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28160,11,1,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2014,0,0,0,0,0,0,2016.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,3.413036221,14.622,0.766,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28161,11,1,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2014,0,0,0,0,0,0,2016.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,3.413036221,14.622,0.766,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28162,5,1,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2017,0,0,0,0,0,0,2016.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,1.087,658.924,12.739,12.797,12.393,9.172,1.48896,5392.0,3.413036353,14.622,0.888,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28163,10,1,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2013,0,0,0,0,0,0,2016.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.76,658.924,12.739,12.797,12.393,9.172,1.48896,5379.0,3.4130351,14.622,0.865,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28167,10,0,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2013,0,0,0,0,0,0,2021.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.76,658.924,12.739,12.797,12.393,9.172,1.48896,5379.0,5.89686,14.622,0.865,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28169,11,0,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2014,0,0,0,0,0,0,2021.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,5.8966109,14.622,0.766,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28170,8,0,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2015,0,0,0,0,0,0,2021.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,5.8966109,14.622,0.766,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28171,11,0,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2014,0,0,0,0,0,0,2021.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,0.714,658.924,12.739,12.797,12.393,9.172,1.48896,5332.0,5.8966109,14.622,0.766,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28173,5,0,0,61.099,296.14758,14.51069,0,69.75527,285.9307362,39.0981201,0,2,1,2017,0,0,0,0,0,0,2021.0,14.942,14.0672,13.314,12.859,12.81,5.04522,-3.15042,5.9480578,14.6074,15.773,1.087,658.924,12.739,12.797,12.393,9.172,1.48896,5392.0,5.89661966,14.622,0.888,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28174,10,1,0,61.98849,306.18557,11.44523,0,73.62573,291.6408978,41.2411044,1,1,1,2013,0,0,0,0,0,0,2016.0,15.106,14.2348,13.441,13.023,12.909,2.58844,16.4261,16.6287938,14.796,16.002,0.73,605.274,12.914,12.998,12.45,9.296,1.62366,5240.0,8.308485,14.817,0.83,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28175,8,1,0,61.98849,306.18557,11.44523,0,73.62573,291.6408978,41.2411044,1,1,1,2015,0,0,0,0,0,0,2016.0,15.106,14.2348,13.441,13.023,12.909,2.58844,16.4261,16.6287938,14.796,16.002,0.685,605.274,12.914,12.998,12.45,9.296,1.62366,5188.0,8.30864937,14.817,0.761,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28176,11,1,0,61.98849,306.18557,11.44523,0,73.62573,291.6408978,41.2411044,1,1,1,2014,0,0,0,0,0,0,2016.0,15.106,14.2348,13.441,13.023,12.909,2.58844,16.4261,16.6287938,14.796,16.002,0.685,605.274,12.914,12.998,12.45,9.296,1.62366,5188.0,8.30864937,14.817,0.761,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28181,11,1,0,61.98849,306.18557,11.44523,0,73.62573,291.6408978,41.2411044,1,1,1,2014,0,0,0,0,0,0,2016.0,15.106,14.2348,13.441,13.023,12.909,2.58844,16.4261,16.6287938,14.796,16.002,0.685,605.274,12.914,12.998,12.45,9.296,1.62366,5188.0,8.30864937,14.817,0.761,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28183,5,1,0,61.98849,306.18557,11.44523,0,73.62573,291.6408978,41.2411044,1,1,1,2017,0,0,0,0,0,0,2016.0,15.106,14.2348,13.441,13.023,12.909,2.58844,16.4261,16.6287938,14.796,16.002,0.849,605.274,12.914,12.998,12.45,9.296,1.62366,5022.0,8.30865307,14.817,0.804,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28193,8,1,0,65.39404,306.56151,13.70333,0,76.2434,290.3581592,44.5187225,1,1,1,2015,0,0,0,0,0,0,2016.0,14.349,13.786,13.18,12.788,12.755,1.05664,-2.64422,2.847523,14.2463,15.28,1.11,938.844,12.733,12.781,12.284,9.263,1.03644,5997.0,9.61375356,14.283,1.037,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28194,5,1,0,65.39404,306.56151,13.70333,0,76.2434,290.3581592,44.5187225,1,1,1,2017,0,0,0,0,0,0,2016.0,14.349,13.786,13.18,12.788,12.755,1.05664,-2.64422,2.847523,14.2463,15.28,1.11,938.844,12.733,12.781,12.284,9.263,1.03644,5997.0,9.61375316,14.283,1.037,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28197,11,1,0,65.39404,306.56151,13.70333,0,76.2434,290.3581592,44.5187225,1,1,1,2014,0,0,0,0,0,0,2016.0,14.349,13.786,13.18,12.788,12.755,1.05664,-2.64422,2.847523,14.2463,15.28,1.11,938.844,12.733,12.781,12.284,9.263,1.03644,5997.0,9.61375356,14.283,1.037,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28201,10,1,0,65.39404,306.56151,13.70333,0,76.2434,290.3581592,44.5187225,1,1,1,2013,0,0,0,0,0,0,2016.0,14.349,13.786,13.18,12.788,12.755,1.05664,-2.64422,2.847523,14.2463,15.28,1.09,938.844,12.733,12.781,12.284,9.263,1.03644,5945.0,9.613716,14.283,0.98,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28202,11,1,0,65.39404,306.56151,13.70333,0,76.2434,290.3581592,44.5187225,1,1,1,2014,0,0,0,0,0,0,2016.0,14.349,13.786,13.18,12.788,12.755,1.05664,-2.64422,2.847523,14.2463,15.28,1.11,938.844,12.733,12.781,12.284,9.263,1.03644,5997.0,9.61375356,14.283,1.037,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28204,5,1,0,63.61446,313.45743,10.38317,0,77.23258,295.1099549,43.9151012,0,1,1,2017,0,0,0,0,0,0,2016.0,14.63,13.7629,12.946,12.511,12.405,5.6292,-18.7096,19.5380916,14.349,15.472,0.804,556.726,12.36,12.466,11.825,8.64,1.76765,5216.0,5.63252508,14.353,0.896,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28206,11,1,0,63.61446,313.45743,10.38317,0,77.23258,295.1099549,43.9151012,0,1,1,2014,0,0,0,0,0,0,2016.0,14.63,13.7629,12.946,12.511,12.405,5.6292,-18.7096,19.5380916,14.349,15.472,0.801,556.726,12.36,12.466,11.825,8.64,1.76765,5210.0,5.632528453,14.353,0.895,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28209,8,1,0,63.61446,313.45743,10.38317,0,77.23258,295.1099549,43.9151012,0,1,1,2015,0,0,0,0,0,0,2016.0,14.63,13.7629,12.946,12.511,12.405,5.6292,-18.7096,19.5380916,14.349,15.472,0.801,556.726,12.36,12.466,11.825,8.64,1.76765,5210.0,5.632528453,14.353,0.895,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28210,11,1,0,63.61446,313.45743,10.38317,0,77.23258,295.1099549,43.9151012,0,1,1,2014,0,0,0,0,0,0,2016.0,14.63,13.7629,12.946,12.511,12.405,5.6292,-18.7096,19.5380916,14.349,15.472,0.801,556.726,12.36,12.466,11.825,8.64,1.76765,5210.0,5.632528453,14.353,0.895,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28212,10,1,0,63.61446,313.45743,10.38317,0,77.23258,295.1099549,43.9151012,0,1,1,2013,0,0,0,0,0,0,2016.0,14.63,13.7629,12.946,12.511,12.405,5.6292,-18.7096,19.5380916,14.349,15.472,0.7,556.726,12.36,12.466,11.825,8.64,1.76765,5126.0,5.632566,14.353,0.8,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28216,11,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2014,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.746,899.777,11.683,11.741,10.741,8.504,1.08294,6290.0,3.548465405,13.369,1.319,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28217,5,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2017,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.746,899.777,11.683,11.741,10.741,8.504,1.08294,6290.0,3.548465446,13.369,1.319,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28218,5,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2014,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.793,899.777,11.683,11.741,10.741,8.504,1.08294,6297.0,3.54846,13.369,1.374,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28220,10,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2013,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,2.02,899.777,11.683,11.741,10.741,8.504,1.08294,6297.0,3.54846566,13.369,1.45,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28221,11,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2014,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.746,899.777,11.683,11.741,10.741,8.504,1.08294,6290.0,3.548465405,13.369,1.319,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28222,1,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2016,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.544,899.777,11.683,11.741,10.741,8.504,1.08294,6297.0,3.548469,13.369,1.296,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28224,3,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2019,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.793,899.777,11.683,11.741,10.741,8.504,1.08294,6297.0,3.5484625,13.369,1.374,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28225,8,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2015,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.746,899.777,11.683,11.741,10.741,8.504,1.08294,6290.0,3.548465405,13.369,1.319,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28227,12,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2024,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.74,899.777,11.683,11.741,10.741,8.504,1.08294,6332.0,3.548465405,13.369,1.309,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28228,5,1,0,62.48153,319.81436,7.74266,0,78.8664,299.4070341,44.0350387,0,1,1,2016,0,0,5,0,0,1,2009.0,13.325,12.7655,12.115,11.863,11.769,-0.201938,-3.23831,3.2446002,13.2263,14.161,1.77,899.777,11.683,11.741,10.741,8.504,1.08294,6343.0,3.548465405,13.369,1.36,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28230,5,2,1,71.09211,308.01079,17.29263,0,80.87004,288.1009312,50.0336844,1,2,1,2017,0,0,0,0,0,0,2012.0,10.544,9.9997,9.518,9.25,9.197,6.52636,-6.90177,9.4988317,10.3621,11.018,1.543,250.11,9.173,9.209,9.172,9.291,3.96961,6237.0,7.81285862,10.421,1.187,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
