,release_month,sy_snum,sy_pnum,cb_flag,ttv_flag,pl_nnotes,elon,elat,glon,glat,dec,ra,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,release_year,st_nphot,st_nrvc,pl_controv_flag,disc_year,sy_tmag,sy_kmag,sy_jmag,sy_hmag,sy_vmag,sy_pm,sy_pmdec,sy_pmra,pl_orbper,sy_gaiamag,st_rad,sy_bmag,sy_dist,st_teff,sy_w2mag,sy_w1mag,sy_w3mag,sy_w4mag,sy_plx,st_logg,st_mass,soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Published Confirmed,pl_tsystemref_BJD,pl_tsystemref_BJD-TDB,pl_tsystemref_BJD-UTC,pl_tsystemref_HJD,pl_tsystemref_JD,log radius
12462,5,1,1,0,0,1,308.70124,65.76714,77.15811,13.34189,45.1722521,291.3499783,0,0,0,0,2016,0,0,0,2016.0,15.3944,14.129,14.649,14.196,15.991,6.4973802,-6.40166,-1.11117,10.65276707,15.93,0.81,18.033,1078.46,5323.0,14.209,14.177,12.7,8.906,0.899368,4.56,0.85,False,True,False,False,False,False,True,0.359835482339888
12472,5,1,1,0,0,1,314.77805,62.81379,77.18644,9.38662,43.4032189,296.2935173,0,0,0,0,2016,0,0,0,2016.0,13.2891,12.362,12.66,12.459,13.864,11.0886547,-10.2756,-4.16777,3.3004192,13.7103,1.78,14.433,1430.84,6704.0,12.334,12.3,12.368,9.473,0.670294,4.11,1.47,False,True,False,False,False,False,True,0.24054924828259971
12481,5,1,1,0,0,1,299.63855,64.24552,73.34563,15.15491,42.541409,286.9584368,0,0,0,0,2016,0,0,0,2016.0,14.1768,13.072,13.444,13.165,14.792,1.5482143,0.59021,-1.4313,5.30880656,14.6721,0.97,15.477,868.056,5659.0,13.094,13.046,12.353,8.979,1.12332,4.46,0.98,False,True,False,False,False,False,True,0.021189299069938092
12484,5,1,1,0,0,1,306.45058,67.67639,77.91073,15.31757,46.6516055,289.1954229,0,0,0,0,2016,0,0,0,2016.0,15.3427,13.984,14.319,13.949,15.857,12.5263873,-11.4565,-5.06547,0.740928422,15.8887,0.82,16.721,1146.1,5218.0,13.712,13.672,12.741,8.32,0.844673,4.55,0.86,False,True,False,False,False,False,True,0.09691001300805642
12510,5,1,1,0,0,1,309.35498,61.65394,74.47828,10.16065,41.4102105,293.6704404,0,0,0,0,2016,0,0,0,2016.0,15.2626,13.8,14.406,13.994,16.107,10.2923884,-10.1734,-1.56051,0.881841146,15.8526,0.79,17.116,971.325,5188.0,13.778,13.699,12.777,9.124,1.00331,4.57,0.83,False,True,False,False,False,False,True,0.11394335230683679
12511,1,1,4,0,1,3,305.66133,64.22965,75.10743,13.17249,43.2930645,290.3814122,0,0,0,0,2023,0,0,0,2014.0,11.5177,9.506,10.293,9.68,13.04,30.6516252,22.698,-20.5991,10.3134,12.4715,0.535,14.621,66.8624,3841.0,9.355,9.378,9.261,9.384,14.9272,4.71,0.535,False,True,True,False,False,False,False,-0.1938200260161128
12531,1,1,4,0,1,3,305.66133,64.22965,75.10743,13.17249,43.2930645,290.3814122,0,0,2,0,2023,0,0,0,2014.0,11.5177,9.506,10.293,9.68,13.04,30.6516252,22.698,-20.5991,13.7815,12.4715,0.535,14.621,66.8624,3841.0,9.355,9.378,9.261,9.384,14.9272,4.71,0.535,False,True,True,False,False,False,False,0.17897694729316943
12556,1,1,4,0,1,3,305.66133,64.22965,75.10743,13.17249,43.2930645,290.3814122,0,0,1,0,2023,0,0,0,2014.0,11.5177,9.506,10.293,9.68,13.04,30.6516252,22.698,-20.5991,23.0923,12.4715,0.535,14.621,66.8624,3841.0,9.355,9.378,9.261,9.384,14.9272,4.71,0.535,False,True,True,False,False,False,False,0.17897694729316943
12566,5,1,1,0,0,1,301.45321,63.91431,73.60145,14.33173,42.4403832,288.1160421,0,0,0,0,2016,0,0,0,2016.0,15.0806,13.883,14.31,14.003,15.816,8.4936084,-8.01602,-2.80799,10.3108245,15.6136,0.94,16.557,2462.94,5570.0,13.972,13.882,12.914,9.402,0.375361,4.48,0.96,False,True,False,False,False,False,True,0.15533603746506178
12580,5,1,1,0,0,1,305.54664,70.01129,79.45768,17.14845,48.727783,287.5357911,0,0,0,0,2016,0,0,0,2016.0,15.0047,14.022,14.439,14.038,15.579,1.2207471,-1.17045,0.3468,25.3842686,15.4776,0.94,16.506,1197.04,5747.0,13.961,13.953,13.04,9.594,0.806839,4.48,0.96,False,True,False,False,False,False,True,0.3521825181113625
12591,5,1,1,0,0,1,310.24475,58.99241,72.98747,7.90013,39.0480365,295.3774182,0,0,0,0,2016,0,0,0,2016.0,12.3259,11.359,11.681,11.416,12.857,6.3674265,3.03605,5.59701,16.3583055,12.7575,1.72,13.462,738.261,6161.0,11.312,11.243,11.228,9.154,1.32903,4.1,1.36,False,True,False,False,False,False,True,0.2741578492636798
12595,5,1,1,0,0,1,316.16216,61.22827,76.71693,7.73748,42.1918449,297.9447714,0,0,0,0,2016,0,0,0,2016.0,13.2806,12.319,12.65,12.364,13.832,6.2588915,-5.80754,-2.33371,13.9093583,13.7077,1.44,14.273,1027.21,6370.0,12.319,12.267,12.538,8.97,0.945245,4.23,1.26,False,True,False,False,False,False,True,0.14921911265537988
12613,5,1,1,0,0,1,294.65292,68.84168,76.02087,19.45674,46.481022,282.6313559,0,0,0,0,2016,0,0,0,2016.0,12.3751,11.361,11.724,11.394,12.947,12.0115527,-10.7635,-5.33146,2.88879862,12.8443,1.29,13.809,688.795,5732.0,11.367,11.327,11.289,8.932,1.42367,4.27,1.15,False,True,False,False,False,False,True,-0.07058107428570727
12622,5,1,1,0,0,1,289.33946,65.35017,71.7217,19.39739,42.6360518,280.8233646,0,0,0,0,2016,0,0,0,2016.0,13.9202,12.87,13.211,12.919,14.597,6.8674444,6.84555,-0.54794,6.73972381,14.4168,1.03,15.526,835.882,5733.0,12.852,12.799,12.317,9.336,1.16761,4.41,1.02,False,True,False,False,False,False,True,0.09342168516223508
12637,5,1,1,0,0,1,308.82067,63.65494,75.69521,11.78455,43.2093456,292.4403029,0,0,0,0,2016,0,0,0,2016.0,13.9551,12.514,13.06,12.57,14.727,20.5153613,-17.7953,-10.2082,2.279526656,14.5804,0.77,15.713,455.358,5046.0,12.473,12.38,12.196,9.452,2.16738,4.58,0.82,False,True,False,False,False,False,True,-0.03151705144606486
12646,5,1,4,0,1,1,296.45022,69.39205,76.88378,19.2323,47.1744499,283.3360156,0,0,0,0,2016,0,0,0,2016.0,15.3574,13.343,14.222,13.516,16.43,16.9319994,-15.2703,-7.31509,12.2854603,16.2941,0.61,18.23,453.795,4098.0,13.313,13.269,12.517,8.974,2.17549,4.67,0.63,False,True,False,False,False,False,True,0.4132997640812518
12655,5,1,4,0,0,1,296.45022,69.39205,76.88378,19.2323,47.1744499,283.3360156,0,0,0,0,2016,0,0,0,2016.0,15.3574,13.343,14.222,13.516,16.43,16.9319994,-15.2703,-7.31509,5.53608151,16.2941,0.61,18.23,453.795,4098.0,13.313,13.269,12.517,8.974,2.17549,4.67,0.63,False,True,False,False,False,False,True,0.35410843914740087
12668,5,1,4,0,0,1,296.45022,69.39205,76.88378,19.2323,47.1744499,283.3360156,0,0,0,0,2016,0,0,0,2016.0,15.3574,13.343,14.222,13.516,16.43,16.9319994,-15.2703,-7.31509,20.9568158,16.2941,0.61,18.23,453.795,4098.0,13.313,13.269,12.517,8.974,2.17549,4.67,0.63,False,True,False,False,False,False,True,0.456366033129043
12680,5,1,4,0,0,1,296.45022,69.39205,76.88378,19.2323,47.1744499,283.3360156,0,0,0,0,2016,0,0,0,2016.0,15.3574,13.343,14.222,13.516,16.43,16.9319994,-15.2703,-7.31509,37.6327084,16.2941,0.61,18.23,453.795,4098.0,13.313,13.269,12.517,8.974,2.17549,4.67,0.63,False,True,False,False,False,False,True,0.39093510710337914
12692,5,1,1,0,1,1,298.99434,66.62232,75.1203,16.83141,44.7583487,285.7174414,0,0,0,0,2016,0,0,0,2016.0,14.0971,12.696,13.247,12.83,14.896,13.5664934,-13.4846,1.48839,99.2530951,14.6836,0.74,15.946,497.093,5078.0,12.739,12.683,12.585,9.423,1.98294,4.61,0.81,False,True,False,False,False,False,True,0.24797326636180664
12734,5,1,1,0,0,1,323.1519,66.47737,82.29819,10.29931,48.2488659,298.6624419,0,0,0,0,2016,0,0,0,2016.0,13.8982,12.764,13.178,12.82,14.558,21.6521087,18.8861,10.5891,6.48021673,14.4022,0.98,15.426,723.431,5753.0,12.813,12.739,12.224,9.403,1.35373,4.45,0.98,False,True,False,False,False,False,True,0.07188200730612537
12749,5,1,1,0,0,1,315.60251,66.21169,79.62052,11.82546,46.6595768,294.8309749,0,0,0,0,2016,0,0,0,2016.0,13.3625,12.366,12.726,12.434,13.906,7.2782005,-1.7102,-7.07442,54.4092333,13.8283,1.1,14.785,1038.35,5840.0,12.385,12.317,12.491,9.627,0.934364,4.36,1.03,False,True,False,False,False,False,True,0.22530928172586284
12778,5,1,1,0,0,1,295.24303,67.34787,74.836,18.44477,45.0840729,283.4532068,0,0,0,0,2016,0,0,0,2016.0,11.3915,10.679,10.948,10.724,11.714,14.0296445,-13.4313,4.05353,3.93766373,11.7144,2.55,12.136,640.409,6481.0,10.691,10.662,10.615,9.363,1.53281,3.84,1.64,False,True,False,False,False,False,True,0.14301480025409505
12789,5,1,1,0,0,1,312.68476,67.82001,79.77512,13.79022,47.6641732,292.3374945,0,0,0,0,2016,0,0,0,2016.0,12.1431,11.29,11.574,11.348,12.632,7.0422352,-5.2418,-4.70283,3.78470649,12.536,1.23,13.242,492.894,6138.0,11.289,11.248,11.346,9.515,2.00043,4.33,1.17,False,True,False,False,False,False,True,-0.09691001300805639
12800,5,1,1,0,0,1,313.16499,64.75258,77.87852,11.33663,44.9182296,294.3363936,0,0,0,0,2016,0,0,0,2016.0,14.0852,13.173,13.492,13.194,14.691,16.7986466,-15.7023,-5.96928,18.2206421,14.5271,1.27,15.463,1066.46,6195.0,13.146,13.101,12.725,9.421,0.909095,4.3,1.18,False,True,False,False,False,False,True,0.3159703454569177
12802,5,1,1,0,0,1,323.26511,65.12102,81.61237,9.12251,47.0758234,299.6758812,0,0,0,0,2016,0,0,0,2016.0,13.6016,12.468,12.849,12.517,14.324,3.7836825,-3.4529,1.54717,47.449955,14.0909,1.12,14.824,1198.25,6026.0,12.477,12.441,12.401,9.494,0.805976,4.37,1.09,False,True,False,False,False,False,True,0.23552844690754893
12816,5,1,2,0,0,1,317.84623,67.98864,81.43624,12.70334,48.6389923,294.8661073,0,0,0,0,2016,0,0,0,2016.0,13.2482,12.355,12.695,12.389,13.752,10.5370393,0.0287962,-10.537,2.78815679,13.6605,1.18,14.454,852.204,6126.0,12.343,12.305,12.954,9.526,1.14464,4.34,1.13,False,True,False,False,False,False,True,-0.045757490560675115
12825,5,1,2,0,0,1,317.84623,67.98864,81.43624,12.70334,48.6389923,294.8661073,0,0,0,0,2016,0,0,0,2016.0,13.2482,12.355,12.695,12.389,13.752,10.5370393,0.0287962,-10.537,4.13827595,13.6605,1.18,14.454,852.204,6126.0,12.343,12.305,12.954,9.526,1.14464,4.34,1.13,False,True,False,False,False,False,True,0.012837224705172217
12834,5,1,1,0,0,1,312.61487,66.06629,78.57331,12.48383,46.0416516,293.3116962,0,0,0,0,2016,0,0,0,2016.0,15.01,13.929,14.295,13.91,15.572,8.7340771,-8.73395,0.047128,1.638653058,15.5074,0.96,15.454,1385.7,5735.0,13.837,13.729,12.332,9.432,0.693543,4.47,0.97,False,True,False,False,False,False,True,0.09691001300805642
12885,5,1,1,0,0,1,300.43756,67.16832,75.93397,16.7223,45.4408055,286.2716827,0,0,0,0,2016,0,0,0,2016.0,15.1083,13.768,14.26,13.775,16.067,4.3674037,3.06445,3.11181,9.06689421,15.7129,0.78,15.58,752.237,5044.0,13.578,13.539,12.515,9.265,1.30113,4.58,0.83,False,True,False,False,False,False,True,0.20951501454263097
12898,5,1,1,0,0,1,313.32519,69.14337,80.85211,14.63665,48.9681664,291.8478341,0,0,0,0,2016,0,0,0,2016.0,14.0647,12.862,13.31,12.927,14.78,8.0774938,8.05898,-0.546578,2.03387914,14.6083,0.87,15.803,1493.64,5416.0,12.901,12.817,12.881,9.372,0.640641,4.53,0.9,False,True,False,False,False,False,True,-0.11918640771920865
12902,5,1,1,0,0,1,303.62048,59.98675,71.27274,10.9704,38.9600779,290.8676391,0,0,0,0,2016,0,0,0,2016.0,15.1547,14.201,14.559,14.245,15.713,11.1813442,-10.3714,-4.1781,5.19492202,15.5907,1.15,16.36,2163.9,6060.0,14.268,14.299,12.724,9.381,0.433661,4.36,1.11,False,True,False,False,False,False,True,0.33041377334919086
12916,5,1,1,0,0,1,322.04184,69.28236,83.4802,12.88805,50.4983929,296.0094827,0,0,0,0,2016,0,0,0,2016.0,15.1355,13.756,14.315,13.876,15.931,7.1802922,4.81949,5.32251,15.9314739,15.7029,0.8,16.652,962.183,5261.0,13.829,13.761,12.79,9.482,1.01226,4.56,0.84,False,True,False,False,False,False,True,0.30319605742048883
12927,5,1,1,0,0,1,310.81674,59.10911,73.28745,7.79131,39.2561274,295.6848822,0,0,0,0,2016,0,0,0,2016.0,15.3042,14.237,14.583,14.212,16.028,3.7320245,-1.43972,3.44314,28.2274184,15.8175,1.07,16.235,1530.3,5925.0,14.32,14.179,13.039,9.116,0.626845,4.4,1.05,False,True,False,False,False,False,True,0.5976951859255123
12940,5,1,1,0,0,1,294.08676,63.74938,71.42953,16.8203,41.4715535,283.9424274,0,0,0,0,2016,0,0,0,2016.0,14.4251,13.489,13.848,13.525,15.023,4.5883532,-3.68797,2.72981,20.0711504,14.8925,1.15,15.865,1396.41,6010.0,13.399,13.36,12.727,9.428001,0.687467,4.36,1.1,False,True,False,False,False,False,True,0.3521825181113625
12952,5,1,1,0,0,1,294.10333,67.80505,74.98391,19.05989,45.4257884,282.6998783,0,0,0,0,2016,0,0,0,2016.0,11.5719,10.694,10.976,10.736,12.124,8.0005615,2.02683,-7.73957,2.99793191,11.9622,1.35,12.757,535.048,6170.0,10.68,10.651,10.651,8.895001,1.84034,4.25,1.21,False,True,False,False,False,False,True,-0.05060999335508721
12959,5,1,1,0,0,1,313.10989,71.65198,82.50635,16.57577,51.2086144,290.0847389,0,0,0,0,2016,0,0,0,2016.0,14.5815,13.248,13.775,13.296,15.391,3.4040539,1.4659,-3.07225,0.764864926,15.172,0.79,16.322,694.89,5160.0,13.262,13.201,12.973,9.298,1.4104,4.57,0.83,False,True,False,False,False,False,True,0.01703333929878037
13007,5,1,1,0,0,1,298.91663,64.76904,73.57259,15.72302,42.9638889,286.3615236,0,0,0,0,2016,0,0,0,2016.0,15.316,14.237,14.686,14.334,15.945,6.4514263,-1.13579,-6.35066,86.1150888,15.7709,0.92,16.508,1660.48,5664.0,14.373,14.305,12.945,9.06,0.573312,4.49,0.95,False,True,False,False,False,False,True,0.45024910831936105
13015,5,1,1,0,0,1,314.1587,69.26462,81.1662,14.53726,49.202481,292.1801539,0,0,0,0,2016,0,0,0,2016.0,12.7581,11.774,12.146,11.834,13.347,8.4006106,7.32336,4.11566,3.6146051,13.1928,1.27,14.032,755.678,5880.0,11.772,11.723,11.497,9.224,1.29452,4.25,1.06,False,True,False,False,False,False,True,-0.08092190762392612
13027,5,1,1,0,0,1,314.67859,66.20302,79.31782,12.05195,46.4987624,294.3416065,0,0,0,0,2016,0,0,0,2016.0,15.6847,14.224,14.821,14.385,16.473,4.259251,-0.487241,-4.23129,13.1829642,16.2846,0.8,15.831,1167.49,5196.0,14.201,14.115,12.332,9.182,0.830047,4.57,0.84,False,True,False,False,False,False,True,0.2600713879850748
13031,5,1,1,0,0,1,296.21922,64.50852,72.63515,16.49202,42.4223085,284.9285796,0,0,0,0,2016,0,0,0,2016.0,14.2489,12.734,13.361,12.869,14.989,1.4240237,0.278323,1.39656,3.51576315,14.8607,0.75,15.484,570.835,4951.0,12.817,12.767,12.819,9.091,1.72319,4.59,0.8,False,True,False,False,False,False,True,0.08990511143939793
13047,5,1,1,0,0,2,300.3905,69.71815,78.02145,18.31592,47.8732512,285.1568015,0,0,0,0,2016,0,0,0,2016.0,15.1438,13.951,14.39,13.972,15.937,18.4906089,-16.8816,-7.54415,0.63642408,15.7209,0.84,16.878,1043.56,5267.0,13.865,13.804,12.982,9.459,0.930226,4.54,0.89,False,True,False,False,False,False,True,0.11058971029924898
13052,5,1,1,0,0,1,318.63272,62.57748,78.47057,8.13334,43.8940593,298.6634624,0,0,0,0,2016,0,0,0,2016.0,13.6973,12.537,12.942,12.585,14.369,5.7894248,-4.85341,-3.15624,1.49514952,14.226,1.15,15.272,949.59,6019.0,12.523,12.487,12.72,9.441,1.02457,4.35,1.09,False,True,False,False,False,False,True,-0.05551732784983137
13058,5,1,1,0,0,1,304.7241,61.54241,72.80866,11.63523,40.605197,290.9498966,0,0,0,0,2016,0,0,0,2016.0,13.3932,12.339,12.714,12.4,14.038,4.5385966,-4.35569,-1.27547,20.3505213,13.8576,1.02,14.816,991.845,5839.0,12.301,12.266,12.389,9.327,0.979545,4.43,1.02,False,True,False,False,False,False,True,0.0
13077,5,1,1,0,0,1,305.10547,58.72813,70.86873,9.55665,37.971376,292.2545917,0,0,0,0,2016,0,0,0,2016.0,15.2085,14.081,14.507,14.172,15.96,9.2315249,-5.26183,-7.58513,42.5215895,15.7181,1.01,16.492,1498.58,5796.0,14.307,14.074,12.736,8.751,0.6402,4.43,1.01,False,True,False,False,False,False,True,0.456366033129043
13128,5,1,1,0,0,1,314.12943,62.26067,76.59871,9.14384,42.7778165,296.2038586,0,0,0,0,2016,0,0,0,2016.0,15.2453,13.76,14.396,13.939,15.894,11.1235003,-1.46429,11.0267,6.69960006,15.8488,0.79,16.903,1054.37,5187.0,13.916,13.84,12.027,8.884,0.92243,4.57,0.82,False,True,False,False,False,False,True,0.10720996964786839
13138,5,1,1,0,0,1,303.62569,70.05449,79.03594,17.66824,48.5442312,286.5806115,0,0,0,0,2016,0,0,0,2016.0,12.3584,11.554,11.839,11.603,12.868,11.9969827,11.9955,0.188612,6.9131112,12.7261,1.42,13.906,783.401,6335.0,11.549,11.518,11.528,9.07,1.24785,4.23,1.25,False,True,False,False,False,False,True,-0.03151705144606486
13148,5,1,1,0,0,1,315.94031,67.99979,80.86181,13.14677,48.3360926,293.8902214,0,0,0,0,2016,0,0,0,2016.0,15.2021,14.352,14.658,14.368,15.741,2.0148812,0.489567,1.9545,18.6051942,15.6194,1.23,15.861,2465.84,6194.0,14.267,14.264,13.0,9.129,0.375273,4.32,1.15,False,True,False,False,False,False,True,0.3053513694466238
13173,5,1,1,0,0,1,312.47159,62.82022,76.36694,10.06318,43.0124348,294.9510368,0,0,0,0,2016,0,0,0,2016.0,13.0641,11.914,12.354,11.977,13.681,0.5332568,0.532302,0.0318959,14.4541302,13.5629,0.95,14.485,863.873,5718.0,11.926,11.871,12.152,9.537,1.12886,4.47,0.97,False,True,False,False,False,False,True,-0.026872146400301365
13196,5,1,1,0,0,1,323.32458,67.97962,83.16548,11.53869,49.594958,297.6422563,0,0,0,0,2016,0,0,0,2016.0,13.0708,12.112,12.416,12.154,13.759,6.5506485,-5.62895,-3.35051,10.67607169,13.5234,1.36,14.314,1530.32,6184.0,12.071,12.035,11.811,9.496,0.624761,4.28,1.28,False,True,False,False,False,False,True,0.21484384804769785
13208,5,1,1,0,0,1,301.85703,70.78892,79.23022,18.59367,49.0448172,285.3662532,0,0,0,0,2016,0,0,0,2016.0,14.3995,13.404,13.775,13.508,15.053,12.4496796,-11.0579,-5.71991,4.48487493,14.8316,1.07,15.557,1214.09,5902.0,13.445,13.406,12.768,9.638,0.794899,4.4,1.05,False,True,False,False,False,False,True,0.11058971029924898
13256,5,1,1,0,0,1,320.3742,68.84755,82.72414,12.85959,49.8295211,295.5241011,0,0,0,0,2016,0,0,0,2016.0,14.9257,13.97,14.268,13.95,15.594,5.3134798,-5.18808,-1.14756,23.9109011,15.3702,1.13,15.818,2171.87,6031.0,13.903,13.832,12.981,9.416,0.431246,4.37,1.09,False,True,False,False,False,False,True,0.3463529744506387
13278,5,1,1,0,0,1,322.30879,70.04151,83.98627,13.47297,51.2030002,295.5384415,0,0,0,0,2016,0,0,0,2016.0,11.6547,10.819,11.067,10.865,12.198,10.7588587,8.40625,6.71476,8.05333618,12.0421,2.04,12.655,775.529,6291.0,10.825,10.793,10.848,9.392,1.26097,3.98,1.47,False,True,False,False,False,False,True,0.045322978786657475
13284,5,1,1,0,0,1,308.20391,65.57558,76.86991,13.34793,44.9210836,291.1732806,0,0,0,0,2016,0,0,0,2016.0,12.5194,11.729,11.995,11.785,12.984,10.3383035,-10.2756,-1.13691,4.45343281,12.8692,1.32,13.573,704.211,6356.0,11.733,11.708,11.63,9.538,1.39134,4.28,1.21,False,True,False,False,False,False,True,-0.06550154875643228
13291,5,1,1,0,0,1,320.07339,65.46014,80.66655,10.13498,46.7679816,297.711553,0,0,0,0,2016,0,0,0,2016.0,14.4362,13.358,13.75,13.428,15.119,4.3921743,-4.15258,-1.43083,9.705716,14.9099,1.09,15.764,2530.62,5972.0,13.421,13.366,13.249,9.528,0.366448,4.39,1.06,False,True,False,False,False,False,True,0.11727129565576427
13298,5,1,1,0,0,1,313.77802,69.46348,81.19303,14.77573,49.325869,291.8649164,0,0,0,0,2016,0,0,0,2016.0,15.1656,13.917,14.4,14.027,15.701,7.8580635,-7.11183,-3.34231,10.9295461,15.6607,0.9,16.622,2101.69,5557.0,13.92,13.9,12.833,9.676,0.443927,4.51,0.93,False,True,False,False,False,False,True,0.1367205671564068
13313,5,1,1,0,0,1,302.22214,61.97983,72.32643,12.80585,40.6816262,289.289819,0,0,0,0,2016,0,0,0,2016.0,14.3349,13.136,13.513,13.242,14.983,7.8078391,-7.80121,-0.321674,2.31942009,14.861,0.96,15.665,1154.13,5530.0,13.051,13.009,12.117,8.885,0.839323,4.46,0.97,False,True,False,False,False,False,True,-0.026872146400301365
13315,5,1,1,0,0,1,296.77361,62.96347,71.48765,15.38301,40.9798688,285.7396971,0,0,0,0,2016,0,0,0,2016.0,14.9624,12.744,13.577,12.953,17.0484,42.3636292,-37.7233,-19.2777,8.07392849,16.0979,0.43,18.902,225.393,3578.0,12.503,12.608,12.604,9.359,4.40862,4.83,0.46,False,True,False,False,False,False,True,0.1643528557844371
13352,5,1,1,0,0,1,301.13198,70.09757,78.50148,18.35056,48.3122283,285.3469737,0,0,0,0,2016,0,0,0,2016.0,13.6252,12.561,12.951,12.641,14.24,3.2853639,-2.65718,1.9321,39.859484,14.1018,0.96,14.762,1115.35,5698.0,12.586,12.528,12.558,9.432,0.867838,4.46,0.98,False,True,False,False,False,False,True,0.10037054511756291
13364,5,1,1,0,0,1,310.71037,63.25009,76.04549,10.91324,43.1245756,293.7191177,0,0,0,0,2016,0,0,0,2016.0,13.7641,12.688,13.08,12.727,14.29,2.5869782,-0.607778,-2.51457,39.4419839,14.2567,1.0,14.376,1110.48,5802.0,11.988,11.891,11.913,8.908,0.871935,4.45,1.0,False,True,False,False,False,False,True,0.11727129565576427
13378,5,1,1,0,0,1,312.18722,69.19277,80.57101,14.94053,48.8469171,291.2556226,0,0,0,0,2016,0,0,0,2016.0,11.6841,10.967,11.215,11.031,12.114,2.4050791,-1.54625,-1.84215,81.4162941,12.0303,1.44,12.71,608.68,6394.0,10.936,10.915,10.916,9.054,1.61439,4.25,1.34,False,True,False,False,False,False,True,0.5943925503754267
13383,5,1,1,0,0,1,296.55624,69.27043,76.80044,19.13232,47.0667983,283.4357392,0,0,0,0,2016,0,0,0,2016.0,11.8483,11.021,11.337,11.098,12.313,11.0666922,-10.6266,-3.08983,2.41811321,12.212,1.27,12.819,593.646,6289.0,11.012,10.976,11.041,8.863,1.65821,4.3,1.19,False,True,False,False,False,False,True,-0.01322826573375516
13393,5,1,1,0,0,1,296.67494,64.06656,72.3834,16.07247,42.0405016,285.3306799,0,0,0,0,2016,0,0,0,2016.0,11.8074,10.813,11.195,10.901,12.363,12.7766091,8.63084,9.42074,33.42035034,12.2578,1.05,12.979,319.675,5810.0,10.834,10.791,10.765,9.068,3.0994,4.4,1.03,False,True,False,False,False,False,True,0.33845649360460484
13410,5,1,1,0,0,1,288.89129,66.6833,72.86159,20.20993,43.9150665,280.2495197,0,0,0,0,2016,0,0,0,2016.0,12.0406,11.114,11.436,11.178,12.407,12.6867524,-9.51754,8.38869,10.60052251,12.4184,1.26,13.034,506.357,6150.0,11.038,11.004,11.438,9.493,1.94635,4.28,1.13,False,True,False,False,False,False,True,-0.017728766960431606
13420,5,1,1,0,0,1,306.90595,67.69193,78.04646,15.20358,46.7260823,289.4240357,0,0,0,0,2016,0,0,0,2016.0,11.7532,10.204,10.797,10.3,12.595,23.0156441,-19.4396,12.3216,0.689967832,12.4086,0.75,13.891,152.075,4865.0,10.186,10.129,10.05,9.151,6.54694,4.6,0.81,False,True,False,False,False,False,True,-0.08618614761628333
13423,5,1,1,0,0,1,311.67148,71.33459,81.93065,16.64527,50.727016,289.6434285,0,0,0,0,2016,0,0,0,2016.0,14.182,13.124,13.526,13.146,14.747,14.4237733,-13.6874,-4.54976,56.6747285,14.6643,0.95,15.293,890.296,5722.0,13.125,13.094,12.705,9.598,1.09459,4.47,0.97,False,True,False,False,False,False,True,0.4623979978989561
13436,5,1,1,0,0,1,308.25673,71.66813,81.3597,17.63876,50.5955846,287.8674123,0,0,0,0,2016,0,0,0,2016.0,13.925,12.932,13.38,12.948,14.592,3.7797692,-2.53928,-2.79977,12.27065865,14.3796,0.93,14.661,768.903,5774.0,12.916,12.875,12.734,9.406,1.27179,4.49,0.95,False,True,False,False,False,False,True,0.20682587603184974
13442,5,1,1,0,0,1,308.89737,71.55221,81.42213,17.4135,50.5678345,288.2317293,0,0,0,0,2016,0,0,0,2016.0,14.5798,13.64,13.994,13.686,15.142,11.8253674,-11.1506,-3.93744,13.2274528,15.0306,1.1,15.926,2006.48,5979.0,13.67,13.594,13.14,9.579001,0.468974,4.39,1.08,False,True,False,False,False,False,True,0.22530928172586284
13477,5,1,1,0,0,1,313.64583,64.84357,78.0981,11.27466,45.0813011,294.5536825,0,0,0,0,2016,0,0,0,2016.0,14.7438,12.908,13.681,13.059,15.923,27.8364443,-19.2196,-20.1364,54.5094166,15.4892,0.68,17.024,505.829,4524.0,12.922,12.862,13.23,9.506,1.94862,4.63,0.71,False,True,False,False,False,False,True,0.23299611039215384
13487,5,1,1,0,0,1,308.33727,60.7656,73.4972,9.85104,40.4098813,293.4464227,0,0,0,0,2016,0,0,0,2016.0,14.7934,13.66,14.069,13.718,15.313,6.013512,-5.94607,-0.898097,35.622233,15.2999,0.99,16.174,1058.72,5782.0,13.766,13.646,12.761,9.39,0.916503,4.45,1.0,False,True,False,False,False,False,True,0.5250448070368452
13502,5,1,1,0,0,1,305.51675,58.97149,71.1961,9.57319,38.2662824,292.422792,0,0,0,0,2016,0,0,0,2016.0,12.6223,11.635,11.983,11.663,13.215,8.2257087,-6.73808,-4.71811,42.913751,13.0714,2.06,13.997,996.32,6101.0,11.6,11.559,11.545,9.274,0.975034,3.95,1.41,False,True,False,False,False,False,True,0.43136376415898736
